,Letter,City,Population,GoogleUrl,YandexUrl,WikiUrl,PicUrl,MapUrl,Latitude,Longitude,WikiSummary
414,к,Кулебаки,31794,https://www.google.com/search?q=Кулебаки,https://yandex.ru/search/?text=Кулебаки,https://ru.wikipedia.org/wiki/Кулебаки,https://upload.wikimedia.org/wikipedia/commons/1/13/Kulebaki._Vosstaniya_street%2C_4a.jpg,https://www.openstreetmap.org/search?query=Кулебаки,55.4133,42.5325,"Кулеба́ки — город (с 1932), город областного значения (с 2015 года) в Нижегородской области России, административный центр городского округа город Кулебаки.
Градообразующее предприятие — ПАО «Русполимет».
Распоряжением Правительства Российской Федерации — России, от 29 июля 2014 года, № 1398-р (ред. от 13.05.2016) «Об утверждении перечня моногородов», включен в список моногородов Российской Федерации со стабильной социально-экономической ситуацией."
415,к,Кудымкар,30425,https://www.google.com/search?q=Кудымкар,https://yandex.ru/search/?text=Кудымкар,https://ru.wikipedia.org/wiki/Кудымкар,https://upload.wikimedia.org/wikipedia/commons/e/e0/Kudymkar_Collage_01.png,https://www.openstreetmap.org/search?query=Кудымкар,59.0131,54.6556,"Куды́мкар (коми-перм. Кудымкар) — город в Пермском крае России, административный центр Коми-Пермяцкого округа. Имеет статус города краевого значения и городского округа."
416,к,Кандалакша,30379,https://www.google.com/search?q=Кандалакша,https://yandex.ru/search/?text=Кандалакша,https://ru.wikipedia.org/wiki/Кандалакша,https://upload.wikimedia.org/wikipedia/commons/c/c9/%D0%9A%D0%B0%D0%BD%D0%B4%D0%B0%D0%BB%D0%B0%D0%BA%D1%88%D0%B0._28.11.2012._-_panoramio.jpg,https://www.openstreetmap.org/search?query=Кандалакша,58.0230679,56.232803119037456,"Кандала́кша (карел. Kandalakši, Kannanlakši, Kandalahti, фин. Kantalahti, колтта-саамск. Käddluhtt, древнеисл. Handvik) — город (с 1938) на юго-западе Мурманской области России. Административный центр Кандалакшского района и городского поселения Кандалакша.
Население — 29 750 чел. (2021)."
417,к,Кохма,30161,https://www.google.com/search?q=Кохма,https://yandex.ru/search/?text=Кохма,https://ru.wikipedia.org/wiki/Кохма,https://upload.wikimedia.org/wikipedia/ru/1/15/%D0%9C%D1%8D%D1%80%D0%B8%D1%8F_%D0%9A%D0%BE%D1%85%D0%BC%D1%8B.jpg,https://www.openstreetmap.org/search?query=Кохма,56.9311,41.0889,"Ко́хма — город (с 1925) в Ивановской области России. В рамках организации местного самоуправления образует городской округ Кохма как единственный населённый пункт в его составе. В рамках административно-территориального устройства области, согласно АГКГН и ОКАТО, находится на территории Ивановского района, но в сборнике на 1 января 2001 года город из состава района исключён.
Население — 30 161 чел. (2020)."
418,к,Костомукша,30131,https://www.google.com/search?q=Костомукша,https://yandex.ru/search/?text=Костомукша,https://ru.wikipedia.org/wiki/Костомукша,https://upload.wikimedia.org/wikipedia/commons/4/4b/KontuvaaraKostamus01.JPG,https://www.openstreetmap.org/search?query=Костомукша,64.571,30.5767,"Костому́кша  (карел. Koštamuš, фин. Kostamus, вепс. Kostamukš) — город (с 1983) республиканского значения в Республике Карелия Российской Федерации. Образует Костомукшский городской округ.
Город построен для обслуживания Карельского горно-обогатительного комбината. Распоряжением Правительства РФ от 29 июля 2014 года № 1398-р «Об утверждении перечня моногородов» включён в категорию «Монопрофильные муниципальные образования Российской Федерации (моногорода), в которых имеются риски ухудшения социально-экономического положения»."
419,к,Касимов,29240,https://www.google.com/search?q=Касимов,https://yandex.ru/search/?text=Касимов,https://ru.wikipedia.org/wiki/Касимов,https://upload.wikimedia.org/wikipedia/commons/c/c9/Kasimov_view2.JPG,https://www.openstreetmap.org/search?query=Касимов,54.9411,41.3953,"Каси́мов (тат. Ханкирмән, Касыйм, до 1376 года — Городе́ц Мещёрский, до 1471 года — Но́вый Низово́й Го́род) — город в России, административный центр Касимовского района Рязанской области, в состав которого не входит, являясь городом областного значения, образует муниципальное образование городской округ город Касимов.
Расположен на левом берегу реки Оки. Население по оценке на 1 января 2019 года — 29 700 человек."
420,к,Кондопога,29218,https://www.google.com/search?q=Кондопога,https://yandex.ru/search/?text=Кондопога,https://ru.wikipedia.org/wiki/Кондопога,https://upload.wikimedia.org/wikipedia/commons/c/cc/Kondopoga_06-2017_img05_Lotos_Mall_surroundings.jpg,https://www.openstreetmap.org/search?query=Кондопога,62.2,34.2833,"Ко́ндопо́га (карел. Kondupohju, фин. Kontupohja, вепс. Kondopog) — город в Республике Карелия Российской Федерации. Административный центр Кондопожского района, образующий Кондопожское городское поселение.
Третий по численности населения город в республике.
Распоряжением Правительства РФ от 29 июля 2014 года № 1398-р «Об утверждении перечня моногородов» город включён в категорию «Монопрофильные муниципальные образования Российской Федерации (моногорода) с наиболее сложным социально-экономическим положением»."
421,к,Котовск,28955,https://www.google.com/search?q=Котовск,https://yandex.ru/search/?text=Котовск,https://ru.wikipedia.org/wiki/Котовск,https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Kotovsk_%28Tambov_oblast%29.png,https://www.openstreetmap.org/search?query=Котовск,52.5886,41.5094,"Кото́вск — город (с 1940) в Тамбовской области России.
Окружён территорией Тамбовского района, в который не входит, так как является самостоятельной административно-территориальной единицей городом областного значения, образующим одноимённое муниципальное образование городской округ город Котовск."
422,к,Карталы,28227,https://www.google.com/search?q=Карталы,https://yandex.ru/search/?text=Карталы,https://ru.wikipedia.org/wiki/Карталы,,https://www.openstreetmap.org/search?query=Карталы,53.0522,60.6467,"Карталы́ — город в Челябинской области России. Административный центр Картали́нского района. Население 28 227 чел. (2020). Крупный транспортный узел.
Имеет статус города с территориальным районом."
423,к,Кушва,27241,https://www.google.com/search?q=Кушва,https://yandex.ru/search/?text=Кушва,https://ru.wikipedia.org/wiki/Кушва,https://upload.wikimedia.org/wikipedia/commons/6/62/PG_Kushva_view_over_river.jpg,https://www.openstreetmap.org/search?query=Кушва,58.2922,59.7528,Ку́шва — город областного подчинения Свердловской области к северо-западу от Екатеринбурга и Нижнего Тагила. Административный центр Кушвинского городского округа.
424,к,Кировск,26887,https://www.google.com/search?q=Кировск,https://yandex.ru/search/?text=Кировск,https://ru.wikipedia.org/w/index.php?search=Кировск,,https://www.openstreetmap.org/search?query=Кировск,52.1528,59.6186,
425,к,Карасук,26820,https://www.google.com/search?q=Карасук,https://yandex.ru/search/?text=Карасук,https://ru.wikipedia.org/wiki/Карасук_(город),https://upload.wikimedia.org/wikipedia/commons/6/61/%D0%A5%D1%80%D0%B0%D0%BC_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D1%8F_%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D0%B7%D0%B2%D0%B0%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B2_%D0%9A%D0%B0%D1%80%D0%B0%D1%81%D1%83%D0%BA%D0%B5.jpg,https://www.openstreetmap.org/search?query=Карасук,53.7333,78.0333,"Карасу́к (из тюркских, ср. чулым. карасук, сиб.-тат. қарасу, южно-алт. қарасуу, хак. карасуғ — чёрная вода) — город в России, административный центр Карасукского района Новосибирской области."
426,к,Киржач,26703,https://www.google.com/search?q=Киржач,https://yandex.ru/search/?text=Киржач,https://ru.wikipedia.org/wiki/Киржач,https://upload.wikimedia.org/wikipedia/commons/f/f4/Annunciation_Monastery_in_Kirzhach_2011.jpg,https://www.openstreetmap.org/search?query=Киржач,55.9,39.0667,"Киржа́ч — город (с 1778 г.) во Владимирской области России. Административный центр Киржачского района.
Расположен в 125 км к западу от Владимира и в 90 км от Москвы на реке Киржач (левый приток реки Клязьмы). Железнодорожная станция на линии Александров — Орехово-Зуево, входящей в Большое кольцо Московской железной дороги. 
Образует муниципальное образование город Киржач со статусом городского поселения как единственный населённый пункт в его составе."
427,к,Курчалой,26581,https://www.google.com/search?q=Курчалой,https://yandex.ru/search/?text=Курчалой,https://ru.wikipedia.org/wiki/Курчалой,https://upload.wikimedia.org/wikipedia/commons/6/6b/Mechet_v_Kurchaloe_2.jpg,https://www.openstreetmap.org/search?query=Курчалой,43.2031,46.0925,"Курчало́й (чеч. Курчалой-гIала) — город (с 2019 года) в Чеченской Республике Российской Федерации. Административный центр Курчалоевского района.
Образует муниципальное образование «Курчалойское городское поселение», как единственный населённый пункт в его составе."
428,к,Киреевск,26341,https://www.google.com/search?q=Киреевск,https://yandex.ru/search/?text=Киреевск,https://ru.wikipedia.org/wiki/Киреевск,https://upload.wikimedia.org/wikipedia/commons/5/50/2011-08-25_08-10-11%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA_%D0%B2%D0%BE%D0%B8%D0%BD%D0%B0%D0%BC.jpg,https://www.openstreetmap.org/search?query=Киреевск,56.3672,84.0903,Кире́евск — город (с 1956) Тульской области России. Административный центр Киреевского района и муниципального образования (городского поселения) «город Киреевск».
429,к,Красноармейск,26300,https://www.google.com/search?q=Красноармейск,https://yandex.ru/search/?text=Красноармейск,https://ru.wikipedia.org/w/index.php?search=Красноармейск,,https://www.openstreetmap.org/search?query=Красноармейск,51.0239,45.6969,
430,к,Карпинск,25937,https://www.google.com/search?q=Карпинск,https://yandex.ru/search/?text=Карпинск,https://ru.wikipedia.org/wiki/Карпинск,https://upload.wikimedia.org/wikipedia/commons/f/f9/%D0%96%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D1%8B%D0%B9_%D0%B2%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB._%D0%A1%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D1%8F_%D0%9A%D0%B0%D1%80%D0%BF%D0%B8%D0%BD%D1%81%D0%BA._%D0%A1%D0%B2%D0%B5%D1%80%D0%B4%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C.jpg,https://www.openstreetmap.org/search?query=Карпинск,59.7575,60.0111,"Карпи́нск (до 1941 года — рабочий посёлок Угольный, он же до 20 июня 1933 года рабочий посёлок Богословский) — город в Свердловской области России, административный центр городского округа Карпинск, название дано в честь геолога Карпинского Александра Петровича.
Постановлением Правительства РФ от 4 июля 1992 г. № 470 входит в перечень территорий Российской Федерации с регламентированным посещением для иностранных граждан.
Распоряжением Правительства РФ от 29.07.2014 г. № 1398-р включён в список моногородов Российской Федерации с наиболее сложным социально-экономическим положением."
431,к,Камышлов,25843,https://www.google.com/search?q=Камышлов,https://yandex.ru/search/?text=Камышлов,https://ru.wikipedia.org/wiki/Камышлов,https://upload.wikimedia.org/wikipedia/commons/9/94/Kamyshlov_City_Administration_%28WR%29.tif,https://www.openstreetmap.org/search?query=Камышлов,56.8428,62.7111,"Камышло́в — город, административно-территориальная единица со статусом, соответствующим категории города областного подчинения, в Свердловской области России, административный центр Камышловского района, образует муниципальное образование Камышло́вского городского округа с единственным населённым пунктом в его составе."
432,к,Кимовск,25563,https://www.google.com/search?q=Кимовск,https://yandex.ru/search/?text=Кимовск,https://ru.wikipedia.org/wiki/Кимовск,https://upload.wikimedia.org/wikipedia/commons/9/99/%D0%9A%D0%B8%D0%BC%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D1%8B%D0%BD%D0%BE%D0%BA.jpg,https://www.openstreetmap.org/search?query=Кимовск,53.9731,38.5336,"Ки́мовск — город (с 1952) в Тульской области России, административный центр Кимовского района. Образует одноимённое муниципальное образование город Кимовск со статусом городского поселения как единственный населённый пункт в его составе.
Распоряжением Правительства РФ от 08.08.2019 № 1762-р городское поселение город Кимовск отнесён к монопрофильным муниципальным образованиям Российской Федерации (моногорода).
Население — 25 563 чел. (2020), 25 727 чел. (2019)."
433,к,Красноперекопск,24864,https://www.google.com/search?q=Красноперекопск,https://yandex.ru/search/?text=Красноперекопск,https://ru.wikipedia.org/wiki/Красноперекопск,https://upload.wikimedia.org/wikipedia/commons/b/be/Krasnoperekopsk_railway_station.jpg,https://www.openstreetmap.org/search?query=Красноперекопск,58.0230679,56.232803119037456,"Краснопереко́пск (укр. Краснопереко́пськ, крымскотат. Yañı Qapı) — город в северной части Крыма.
Административный центр Красноперекопского района, в состав которого не входит. Образует городской округ Красноперекопск (Красноперекопский горсовет) как единственный населённый пункт в его составе."
434,к,Калач-на-Дону,23595,https://www.google.com/search?q=Калач-на-Дону,https://yandex.ru/search/?text=Калач-на-Дону,https://ru.wikipedia.org/wiki/Калач-на-Дону,https://upload.wikimedia.org/wikipedia/commons/8/82/Kalach-na-donu_svyatitelya_nikolaya_chudotvortsa_7.jpg,https://www.openstreetmap.org/search?query=Калач-на-Дону,48.6828,43.5375,"Кала́ч-на-Дону́ — город на юге России, в Волгоградской области, расположенный в излучине Дона, неподалеку от Цимлянского водохранилища в 80 километрах западнее Волгограда. Административный центр Калачёвского района и Калачёвского городского поселения.
Население — 23 595 чел. (2020).
Калач-на-Дону носит почётное звание Города воинской славы (указ Президента Российской Федерации от 25 марта 2010 г. № 342)"
435,к,Кувандык,23285,https://www.google.com/search?q=Кувандык,https://yandex.ru/search/?text=Кувандык,https://ru.wikipedia.org/wiki/Кувандык,,https://www.openstreetmap.org/search?query=Кувандык,51.4761,57.3519,"Куванды́к (башк. Қыуандық) — город в России, административный центр Кувандыкского городского округа Оренбургской области, а также Кувандыкского района (в состав которого не входит, является самостоятельной единицей области). Железнодорожная станция Южно-Уральской железной дороги.
Распоряжением Правительства РФ от 29.07.2014 № 1398-р (ред. от 13.05.2016) «Об утверждении перечня моногородов» включен в список моногородов Российской Федерации с наиболее сложным социально-экономическим положением.
В 1915 г. на участке, изъятом из землепользования общины башкирской деревни Мамбетеево (основана в 1795 г. и ныне ее территория входит в состав города), закончилось сооружение станции Кувандык, которая стала основой нынешнего г. Кувандыка. Наименование станция получила по названию местной речки — Кувандычке (по-башкирски Ҡыуандыҡ — радостный )."
436,к,Колпашево,22920,https://www.google.com/search?q=Колпашево,https://yandex.ru/search/?text=Колпашево,https://ru.wikipedia.org/wiki/Колпашево,https://upload.wikimedia.org/wikipedia/commons/1/1e/Ferry_in_Kolpashevo.jpg,https://www.openstreetmap.org/search?query=Колпашево,58.3131,82.9089,"Колпа́шево — город в России, административный центр Колпашевского района и Колпашевского городского поселения Томской области. Город расположен на правом берегу Оби, в 270 км к северо-западу от Томска. 
Колпашево как деревня существует с начала XVII века, была основана служилыми людьми Колпашниковыми. В XVII—XVIII веках через Колпашево пролегали маршруты русских посольств в Китай и камчатских экспедиций Витуса Беринга. В 1878 году Колпашево стало селом, в 1926-м — посёлком, в 1933-м — рабочим посёлком, в 1938-м Колпашеву был присвоен статус города. С 1932 по 1944 год — административный центр Нарымского округа.
В 1923—1925 годах в Колпашеве находился в ссылке Агафангел (Преображенский), в будущем святой Русской православной церкви в лике священноисповедников.
Известен Колпашевский яр, где находится массовое захоронение репрессированных (по некоторым данным, разрушено по указанию первого секретаря обкома КПСС Егора Лигачёва).
В 1941—1943 годах в Колпашево был эвакуирован Новосибирский государственный педагогический институт.
По сообщению пресс-службы администрации Томской области, в районе Колпашева в рамках строительства Северной широтной дороги в 2009—2010 годах должно было начаться строительство моста через Обь длиною 1910 м. По мосту были даже начаты проектные работы, но строительство так и не началось. В планы правительства вмешался кризис."
437,к,Котельнич,22882,https://www.google.com/search?q=Котельнич,https://yandex.ru/search/?text=Котельнич,https://ru.wikipedia.org/wiki/Котельнич,https://upload.wikimedia.org/wikipedia/commons/0/06/Kotelnich._Near_Sovetskaya_%26_Svoboda_Streets_crossing.jpg,https://www.openstreetmap.org/search?query=Котельнич,58.3078,48.3181,Коте́льнич — город в Кировской области России. Административный центр Котельничского района (в состав которого не входит) и одноимённого муниципального образования со статусом городского округа.
438,к,Калачинск,22599,https://www.google.com/search?q=Калачинск,https://yandex.ru/search/?text=Калачинск,https://ru.wikipedia.org/wiki/Калачинск,https://upload.wikimedia.org/wikipedia/ru/8/8f/Osminin_Monument_in_Kalachinsk.JPG,https://www.openstreetmap.org/search?query=Калачинск,55.05,74.5667,"Кала́чинск — город в России, административный центр Калачинского района Омской области. Железнодорожная станция на Транссибирской магистрали.
Население — 22 297 чел. (2021)."
439,к,Красноуральск,22521,https://www.google.com/search?q=Красноуральск,https://yandex.ru/search/?text=Красноуральск,https://ru.wikipedia.org/wiki/Красноуральск,https://upload.wikimedia.org/wikipedia/commons/e/e2/Krasnouralsk-july-2011.jpg,https://www.openstreetmap.org/search?query=Красноуральск,51.3492,56.8819,Красноура́льск — город (с 1932) областного подчинения в Свердловской области России.
440,к,Коммунар,22221,https://www.google.com/search?q=Коммунар,https://yandex.ru/search/?text=Коммунар,https://ru.wikipedia.org/wiki/Коммунар_(город),https://upload.wikimedia.org/wikipedia/commons/1/1b/%D0%93%D0%BE%D1%80%D0%BE%D0%B4_%D0%9A%D0%BE%D0%BC%D0%BC%D1%83%D0%BD%D0%B0%D1%80%2C_%D0%98%D0%B6%D0%BE%D1%80%D1%81%D0%BA%D0%B0%D1%8F_%D1%83%D0%BB%D0%B8%D1%86%D0%B0_%2806.03.2010%29.JPG,https://www.openstreetmap.org/search?query=Коммунар,48.83,45.2044,"Коммуна́р — город (с 1993 года) в России в Гатчинском муниципальном районе Ленинградской области. Административный центр и единственный населённый пункт Коммуна́рского городско́го поселе́ния.
С 1953 — посёлок городского типа, с 1993 — город. В 1996 году вышел из состава Гатчинского района и стал самостоятельным муниципальным образованием. 1 января 2006 года вновь вошёл в состав Гатчинского муниципального района как городское поселение.
Город является центром целлюлозно-бумажной промышленности."
441,к,Котово,21413,https://www.google.com/search?q=Котово,https://yandex.ru/search/?text=Котово,https://ru.wikipedia.org/wiki/Котово,,https://www.openstreetmap.org/search?query=Котово,50.3,44.8167,"Ко́тово — город (с 1966) в Волгоградской области России, административный центр Котовского района. В рамках организации местного самоуправления образует муниципальное образование городское поселение г. Котово как единственный населённый пункт в его составе.
Население — 21 413 чел. (2020)."
442,к,Карачаевск,20828,https://www.google.com/search?q=Карачаевск,https://yandex.ru/search/?text=Карачаевск,https://ru.wikipedia.org/wiki/Карачаевск,https://upload.wikimedia.org/wikipedia/commons/f/fa/Karachayevsk.jpg,https://www.openstreetmap.org/search?query=Карачаевск,43.7731,41.9169,Карача́евск — город республиканского значения в Карачаево-Черкесской Республике. Административный центр Карачаевского района (в состав которого не входит) и Карачаевского городского округа.
443,к,Куровское,20598,https://www.google.com/search?q=Куровское,https://yandex.ru/search/?text=Куровское,https://ru.wikipedia.org/wiki/Куровское,https://upload.wikimedia.org/wikipedia/commons/6/64/Kurovskoye_city_A108_drivein.jpg,https://www.openstreetmap.org/search?query=Куровское,57.0486,62.8892,"Куровско́е —  город в Московской области России, на реке Нерской (левый приток реки Москвы), в 90 км к юго-востоку от столицы и 29 км к югу от районного центра. Входит в Орехово-Зуевский городской округ. Железнодорожный узел (станция Куровская; линии Москва — Казань, Воскресенск — Орехово-Зуево).
Население — 20 605 чел. (2020)."
444,к,Калтан,20464,https://www.google.com/search?q=Калтан,https://yandex.ru/search/?text=Калтан,https://ru.wikipedia.org/wiki/Калтан,https://upload.wikimedia.org/wikipedia/commons/a/ac/%D0%A6%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%87%D0%B0%D1%81%D1%82%D1%8C_%D0%B3._%D0%9A%D0%B0%D0%BB%D1%82%D0%B0%D0%BD_%D0%B2_1960-%D1%85_%D0%B3%D0%BE%D0%B4%D0%B0%D1%85.jpg,https://www.openstreetmap.org/search?query=Калтан,53.5,87.2833,"Калта́н — город областного подчинения в Кемеровской области, административный центр Калтанского городского округа, считается одним из самых чистых и зелёных городов области."
445,к,Котельниково,20382,https://www.google.com/search?q=Котельниково,https://yandex.ru/search/?text=Котельниково,https://ru.wikipedia.org/wiki/Котельниково,https://upload.wikimedia.org/wikipedia/commons/8/83/Kotelnikovo_-_monument_01.JPG,https://www.openstreetmap.org/search?query=Котельниково,47.6397,43.1914,"Коте́льниково — город в России, административный центр Котельниковского района Волгоградской области. Расположен в 190 км к юго-западу от Волгограда, на реке Аксай Курмоярский. Железнодорожная станция Котельниково Приволжской железной дороги на линии Волгоград — Сальск. Население — 20 382 чел. (2020)."
446,к,Кяхта,20297,https://www.google.com/search?q=Кяхта,https://yandex.ru/search/?text=Кяхта,https://ru.wikipedia.org/wiki/Кяхта,https://upload.wikimedia.org/wikipedia/commons/1/1b/Kyahta.s_gory.JPG,https://www.openstreetmap.org/search?query=Кяхта,53.4817,48.7467,"Кя́хта (бур. Хяагта хото, монг. Хиагт хот ᠬᠢᠶᠠᠭᠲᠤ) — город районного значения в России, административный центр Кяхтинского района Республики Бурятия и городского поселения «Город Кяхта».Население — 20 654 чел. (2021).
Один из пяти исторических городов Бурятии и один из 41 исторических поселений России."
447,к,Кубинка,20138,https://www.google.com/search?q=Кубинка,https://yandex.ru/search/?text=Кубинка,https://ru.wikipedia.org/wiki/Кубинка,https://upload.wikimedia.org/wikipedia/commons/d/db/Kubinka-station.jpg,https://www.openstreetmap.org/search?query=Кубинка,55.5839,36.69,"Ку́бинка — город (до 2004 года — посёлок городского типа) в Одинцовском городском округе Московской области России. Расположен в 63 км к западу от центра Москвы.
Железнодорожный узел: станции Кубинка-1 и Кубинка-2."
448,к,Козьмодемьянск,20062,https://www.google.com/search?q=Козьмодемьянск,https://yandex.ru/search/?text=Козьмодемьянск,https://ru.wikipedia.org/wiki/Козьмодемьянск,https://upload.wikimedia.org/wikipedia/commons/e/eb/Chasovnya_Kozmodemjansk.jpg,https://www.openstreetmap.org/search?query=Козьмодемьянск,58.385,55.0611,"Козьмодемья́нск (горномар. Цикмӓ) — город (с 1781 г.) в Республике Марий Эл Российской Федерации. Центр Горномарийского района, в состав которого не входит. Образует городской округ «Город Козьмодемьянск»."
449,к,Ковылкино,18857,https://www.google.com/search?q=Ковылкино,https://yandex.ru/search/?text=Ковылкино,https://ru.wikipedia.org/wiki/Ковылкино,https://upload.wikimedia.org/wikipedia/commons/f/f6/KovylkinoStation.jpg,https://www.openstreetmap.org/search?query=Ковылкино,54.0355,43.9209,Ковы́лкино (мокш. Лашма Ош) — город (с 1960 года) в Республике Мордовия Российской Федерации. Административный центр Ковылкинского района и городского поселения Ковылкино.
450,к,Кировград,18738,https://www.google.com/search?q=Кировград,https://yandex.ru/search/?text=Кировград,https://ru.wikipedia.org/wiki/Кировград,https://upload.wikimedia.org/wikipedia/commons/6/69/%D0%9A%D0%B8%D1%80%D0%BE%D0%B2%D0%B3%D1%80%D0%B0%D0%B4_-_panoramio_%281%29.jpg,https://www.openstreetmap.org/search?query=Кировград,57.435,60.0561,Кировгра́д (до 1935 года — Калата́) — город областного подчинения в Свердловской области России.
451,к,Калач,18221,https://www.google.com/search?q=Калач+город,https://yandex.ru/search/?text=Калач+город,https://ru.wikipedia.org/wiki/Калач_(город),https://upload.wikimedia.org/wikipedia/commons/5/56/Flag_of_Kalach_%28Voronezh_oblast%29.png,https://www.openstreetmap.org/search?query=Калач,50.4286,41.0147,"Кала́ч — город (с 1945) в России, административный центр Калачеевского района Воронежской области и городского поселения Калач.
Население — 18228 чел. (2020)."
452,к,Кукмор,17796,https://www.google.com/search?q=Кукмор,https://yandex.ru/search/?text=Кукмор,https://ru.wikipedia.org/wiki/Кукмор,https://upload.wikimedia.org/wikipedia/commons/4/47/%D0%9A%D1%83%D0%BA%D0%BC%D0%BE%D1%80%2C_%D0%B2%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB.jpg,https://www.openstreetmap.org/search?query=Кукмор,56.1817,50.8897,"Ку́кмор (тат. Кукмара) — город (в 1928—2017 — посёлок городского типа) в Кукморском районе Республики Татарстан России.
Образует городское поселение город Кукмор."
453,к,Карачев,17169,https://www.google.com/search?q=Карачев,https://yandex.ru/search/?text=Карачев,https://ru.wikipedia.org/wiki/Карачев,https://upload.wikimedia.org/wikipedia/commons/3/3b/Karachev%2C_Bryansk_Oblast%2C_Russia_-_panoramio_%283%29.jpg,https://www.openstreetmap.org/search?query=Карачев,53.1231,34.9875,"Кара́чев — город в России, административный центр Карачевского района Брянской области. Площадь — 1500 га. Население — 17 169 чел. (2020).
Является седьмым по величине городом области и самым восточным из них. Один из древнейших русских городов, в прошлом — столица Карачевского княжества."
454,к,Краснослободск,17059,https://www.google.com/search?q=Краснослободск,https://yandex.ru/search/?text=Краснослободск,https://ru.wikipedia.org/w/index.php?search=Краснослободск,,https://www.openstreetmap.org/search?query=Краснослободск,48.7072,44.5714,
455,к,Константиновск,16891,https://www.google.com/search?q=Константиновск,https://yandex.ru/search/?text=Константиновск,https://ru.wikipedia.org/wiki/Константиновск,,https://www.openstreetmap.org/search?query=Константиновск,47.5828,41.0922,"Константи́новск — город в Ростовской области России, образует муниципальное образование Константиновское городское поселение. Административный центр Константиновского района и Константиновского городского поселения.
Население — 17 055 человек (2019)."
456,к,Куса,16722,https://www.google.com/search?q=Куса,https://yandex.ru/search/?text=Куса,https://ru.wikipedia.org/wiki/Куса,,https://www.openstreetmap.org/search?query=Куса,55.3383,59.4406,"Куса́ — город (с 8 января 1943 года) в Челябинской области России в России. Административный центр Кусинского района и Кусинского городского поселения. Основан в 1778 году. С 28 августа 1928 года рабочий посёлок Кусинский Завод, с 8 января 1943 г. город районного значения. Известен как центр кусинского художественного чугунного литья."
457,к,Куртамыш,16507,https://www.google.com/search?q=Куртамыш,https://yandex.ru/search/?text=Куртамыш,https://ru.wikipedia.org/wiki/Куртамыш,https://upload.wikimedia.org/wikipedia/commons/e/ed/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%BF%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D1%86%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D1%8C_%D0%B3.%D0%9A%D1%83%D1%80%D1%82%D0%B0%D0%BC%D1%8B%D1%88.JPG,https://www.openstreetmap.org/search?query=Куртамыш,54.9103,64.4319,"Куртамы́ш — город (с 1956 г.) в России, административный центр Куртамышского района Курганской области.
В рамках административно-территориального устройства является городом районного подчинения. В рамках муниципального устройства образовывал муниципальное образование город Куртамыш со статусом городского поселения как единственный населённый пункт в его составе.. Законом Курганской области от 12 мая 2021 года № 48 к 24 мая 2021 года городское поселение упразднено в связи с преобразованием муниципального района в муниципальный округ.
Население города — 16 401 чел. (2021).
Расположен на реке Куртамыш (приток Тобола)."
458,к,Козельск,16427,https://www.google.com/search?q=Козельск,https://yandex.ru/search/?text=Козельск,https://ru.wikipedia.org/wiki/Козельск,https://upload.wikimedia.org/wikipedia/commons/b/b5/%D0%92%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB_%D1%81%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D0%B8_%D0%9A%D0%BE%D0%B7%D0%B5%D0%BB%D1%8C%D1%81%D0%BA.jpg,https://www.openstreetmap.org/search?query=Козельск,54.0369,35.775,"Козе́льск — город в Калужской области Российской Федерации. Административный центр Козельского района. Образует Городское поселение город Козельск. Прославился своей героической обороной с марта по май 1238 от монгольского нашествия ханом Батыем по возвращении с похода на Северо-восточную Русь.
Город воинской славы с 2009 года."
459,к,Ковдор,16244,https://www.google.com/search?q=Ковдор,https://yandex.ru/search/?text=Ковдор,https://ru.wikipedia.org/wiki/Ковдор,https://upload.wikimedia.org/wikipedia/commons/d/d1/Russian_town_Kovdor.jpg,https://www.openstreetmap.org/search?query=Ковдор,58.0230679,56.232803119037456,"Ковдо́р (от саам. «змея») — город в Мурманской области России, административный центр Ковдорского района (муниципального округа)."
